3cd6d42a-4cba-1a22-181c-e4d3ca558e19,1,tag12
195298090.3251815743691323000.1562740060672.7493,2,tag12
1ea3b33e-ab3c-bd13-440a-55cbac9b5862,1,tag12
c1d886e2-165f-ac1a-58b6-17f18131933e,1,tag12
243016580.4442232834076445000.1562825485715.2468,1,tag12
0838cfd1-fe2b-dbc5-be39-6ce645c69af9,2,tag12
16f07613-b7bb-0f1c-d48c-c24cf0f6c763,1,tag12
3be9d7f9-2e71-8248-7668-67861ff79cf1,1,tag12
a4416c2b-2bf4-6819-79a3-f7d9996bbc2e,1,tag12
bbd65b65-69e9-2e1a-2084-9dd081d629b1,1,tag12
03cac859-362a-a63b-dcee-442a213c48fe,1,tag12
be46b421-015c-acfb-0efc-17a83f8ff27d,1,tag12
63e93e29-3b7f-09a1-85d7-b8ebcb94731f,1,tag12
f421f672-82e7-b2e1-7cc9-351eab4f825f,1,tag12
9895df48-61a8-8fcc-3c92-55e407fc96f5,1,tag12
f295c8cd-7753-401d-ccc2-fe85277a8520,1,tag12
9f1370c1-e256-c491-83f1-ecf01b8828a7,4,tag12
db9fbca1-441e-4161-0f74-e2b23bcf45f1,1,tag12
195298090.2616798129124444000.1562557645293.2925,1,tag12
034eea89-d005-1dc6-fb62-cf7723c01e37,3,tag12
bfa64881-4f01-a4cc-ace1-7010c5db6748,6,tag12
015c26ca-4191-be05-1f7e-47de88689aec,2,tag12
2497af17-1383-7039-6758-87fe3fcdd052,1,tag12
07fe3be5-b1c4-1a00-f70d-c2314f7b2278,1,tag12
77d149bd-3e52-d9e1-c894-b70ee5b23f66,2,tag12
195298090.1262676509197608200.1562738345671.425,6,tag12
dfd72133-6af5-9ae7-7fef-1ef68f1fb11c,2,tag12
195298090.1607159560070787600.1540341721896.4019,1,tag12
890597df-842a-cc9e-4359-ae6628738b84,5,tag12
e08e3cc8-4224-c204-96cb-07f919e02977,1,tag12
bf6ef192-4a81-15f8-3af0-44fd2710d29a,1,tag12
195298090.3542216611495611000.1562724237194.635,1,tag12
65b9848b-b603-06c5-49bd-08b41495c826,1,tag12
1efa2872-b316-ba70-aaef-bc03cab90df6,2,tag12
5d4a6a5d-a2db-361f-53be-3cd5db13e713,1,tag12
6973ab4c-e328-9b33-3a1e-f3c148223487,1,tag12
d3206b67-6aca-7bec-c423-014d46a060ec,1,tag12
86820131-67af-0434-336a-ba1c76965040,1,tag12
eaaa5a13-ad9e-8a62-8719-e20029d80278,2,tag12
04636e93-9f1c-a33d-9d91-6b4a8e613b33,2,tag12
9d60fb48-e69a-741b-b339-511207cfe437,8,tag12
34c65da7-f7ce-eae8-9797-ac83ab365cd7,1,tag12
351fcc2b-03ce-4b3b-f2ad-0d0bd7b474e2,1,tag0
28d132b7-9bff-97c2-e6c2-693b5cce9c5b,1,tag0
195298090.2830287520798972000.1562834274321.8916,2,tag0
0e825901-550b-1264-ff14-1e3053cb6ed9,2,tag0
2b46288e-0550-bbff-0447-541d1b633dec,1,tag0
27ad9297-9ff7-e7a0-5492-c43009f982f9,1,tag0
4c4acb45-958a-0b37-8053-1c3c24e29fb7,2,tag0
9ce711b6-97c2-fb71-5ab5-79d7fdaa5e5e,1,tag0
c4f8eddb-f8ff-cc2a-f50f-9abf92b24f11,1,tag0
6973ab4c-e328-9b33-3a1e-f3c148223487,1,tag0
ed122d97-48b9-1c30-8397-782ac42d8272,1,tag0
66263302-e720-d0ea-d53d-3e7499b31caf,1,tag0
d0fe95e1-7a6a-9c03-1497-07be0f2a1403,1,tag0
9895df48-61a8-8fcc-3c92-55e407fc96f5,1,tag0
f77132cc-c05a-f17c-89e8-deab33b74fe4,1,tag0
06742987-ea4e-9b27-7eca-54a280d8e738,2,tag0
034eea89-d005-1dc6-fb62-cf7723c01e37,2,tag0
8304b4cf-5049-a62f-af6d-f0fef6634c89,3,tag0
3ab6cd3c-5391-b9e2-81e4-9f7e78cdd8bd,3,tag0
867176d6-1997-a8ab-fcee-2a3f8805b5de,2,tag0
befadf88-be64-e911-afd2-7b0b251a594c,2,tag0
6f415b66-787a-fe22-8fc8-944924efaad5,1,tag0
243016580.3401719787403171000.1562764134384.1914,1,tag0
a58b7f02-25dd-fc3d-d855-7e387e80f9fc,1,tag0
1bcea998-01bf-4dcf-fd7b-ffd7891c5606,1,tag0
0b98935f-1ef8-e89d-03e0-de73b557a1ec,1,tag0
0f7206b0-9e3d-ad92-c27c-e95db4fc0a53,1,tag0
8a06116f-7e81-1990-6a36-e01ef38f67b4,4,tag0
da1a2959-8e36-e969-2615-834b72277333,3,tag0
d72d6f94-5f36-617c-f94f-c79b18fdd6d3,1,tag0
b2aa81e2-4a58-89a0-965c-8eb9d7092b03,1,tag0
d3206b67-6aca-7bec-c423-014d46a060ec,1,tag0
1ea3b33e-ab3c-bd13-440a-55cbac9b5862,1,tag0
0d930cfb-88ed-5643-53d4-09c6441eeaf1,1,tag0
195298090.1108436187048842900.1562727367415.6902,1,tag0
ca2081c1-e0a4-7d75-f5d2-d123ac7caa93,1,tag0
f295c8cd-7753-401d-ccc2-fe85277a8520,1,tag0
254f12e1-38cf-5328-f42c-c17401d4288d,1,tag0
3075b8d9-f907-fc7a-d9b9-4a8fcaf7faa2,1,tag0
6b5257b2-631c-c946-3a01-ac776e8964ef,1,tag0
951b8cf6-71fb-67f5-1c2a-9cc37b168c16,2,tag0
a85d60ed-b238-811d-912a-382dea1d0989,1,tag0
47c1f69f-321f-bd4f-e83e-bb80afc826d1,2,tag0
c7ee05f6-a836-6501-bf41-bb55198d40fe,4,tag0
9d937107-3314-8953-a234-fb7b8ae40e67,3,tag0
195298090.857681638349459000.1562146682212.5066,3,tag0
ea914733-9cc9-9158-a762-9a2031a44575,1,tag0
3d55e093-cc3f-5a8e-794d-5bf3cc8cf886,1,tag0
518d60b4-34d0-4091-d9ae-816408d877bf,2,tag0
3060286c-527f-2a73-3f04-ca0de453d66f,1,tag0
67563592-ab3c-57ee-e91d-0308aa302210,1,tag0
86820131-67af-0434-336a-ba1c76965040,1,tag0
748e2e34-4f82-40c2-1624-1c4ba8c5e783,1,tag0
531e3d56-8dd8-7a41-bc85-1f5d59461f28,2,tag0
195298090.1262676509197608200.1562738345671.425,6,tag0
c4dc2dd3-1dd2-bf69-b439-895af75fe588,5,tag0
abafb02d-7fd6-c71d-b740-412cad8e3cc7,2,tag0
3f630064-52d9-6fa5-e96c-d9f638404d8c,1,tag0
195298090.961990096667321900.1562662639791.0183,2,tag0
a4a1e5d3-4b5d-627f-46ea-10eb1d9d91b9,1,tag0
34c3b0ec-9797-fefb-3e0a-5cff4a52ea76,3,tag0
a3640064-c75f-8274-1aae-7c82a71a124b,1,tag0
86ce9d27-988d-9f6d-bb14-021f151d7b32,2,tag0
f409aba6-1f5e-de2d-3aee-e2cf79b3387d,1,tag0
96932991-c302-8dde-c9a9-3e28015f5f67,2,tag0
ee350f03-2e3e-50c1-995b-41720672aa5d,1,tag0
8afa5892-dbc2-d8f0-fca8-f3cb1efae4bd,1,tag0
162e326d-c31a-212c-eb9f-f014652fd317,2,tag0
97faa7f7-138f-130d-f989-4364027b0271,1,tag0
0fa223cd-88ef-eb0a-17ab-7dad58a80ca3,1,tag0
a3352be4-f45f-7fdd-b0fb-e00b191523fe,1,tag0
243016580.4024496697937509400.1562833634613.5754,1,tag0
195298090.3542216611495611000.1562724237194.635,1,tag0
195298090.2008100074135197400.1562809690991.2805,1,tag0
77d149bd-3e52-d9e1-c894-b70ee5b23f66,2,tag0
34c65da7-f7ce-eae8-9797-ac83ab365cd7,1,tag0
1efa2872-b316-ba70-aaef-bc03cab90df6,2,tag0
dfe50586-2df6-1386-d9a3-c2260efb02fe,1,tag0
e2ced368-b6f9-38f6-f644-6a0e704f10ab,1,tag0
bfa64881-4f01-a4cc-ace1-7010c5db6748,6,tag0
d1fe349f-0f35-8ceb-3e9e-e49612964606,1,tag0
3ed2c028-fbaa-6ced-d17d-5917ef11b4c9,1,tag0
00b3d5fe-fc4b-1980-103c-3b92de871d1d,3,tag0
65b9848b-b603-06c5-49bd-08b41495c826,1,tag0
f80efc27-ed61-552d-fb80-f0c37a00894d,1,tag0
61114e0e-8713-c365-ffaa-5db7b9b532da,1,tag0
010050cb-dfed-944f-ce6e-912720541566,1,tag0
e10b0cf3-7a29-4ef9-cd9a-fba178299b9e,1,tag0
303a7741-2860-f883-3cab-fd6fd2328c5f,1,tag0
3e420f11-5439-e603-af09-86f407a7e3d2,1,tag0
459b7245-7344-b2ff-86d5-60d1a8a791e7,1,tag0
9f322299-0d0a-0422-3fb8-a9c04fa65cdb,1,tag0
bacca60f-0c8a-99fd-ece3-220b0a695967,1,tag0
61564450-f0fe-0a4d-7313-7ef95dac4ed8,1,tag0
cf8b6a45-57e4-a343-3f1a-569db1471906,1,tag0
03e0194b-0fa1-3509-6292-53fb23508744,1,tag0
015c26ca-4191-be05-1f7e-47de88689aec,2,tag0
3cd6d42a-4cba-1a22-181c-e4d3ca558e19,1,tag0
3296938d-6707-3f65-0410-7f93a3817d57,1,tag0
41961bb4-6f1e-6de0-74ac-977fcde4772f,1,tag0
08e88408-17ea-8182-55ea-4afdaf284882,1,tag0
36294e04-0d4d-3744-70f0-f772504b00c3,1,tag0
b3eba9e3-8cd6-5bd8-6c1c-68cc1683e709,1,tag0
ad9c06f9-508c-cac2-af90-6616b17747b0,1,tag0
48d6831e-974d-f3af-78f7-fc923def52bc,1,tag0
5c988488-5f9e-92ec-788e-93aeb08d5013,2,tag0
195298090.4061819761858906000.1562747109178.8262,1,tag0
8b6a65d6-6a30-7631-bfa1-d5cde8ba9e54,1,tag0
9fc36356-cf56-48ed-3e55-eba28f86060b,1,tag0
c8d18b27-54da-02e8-bc85-388a9e82beb1,1,tag0
3be9d7f9-2e71-8248-7668-67861ff79cf1,1,tag0
4a919546-fbfd-9c51-df7d-ac15f9891830,1,tag0
d757f4ab-c24b-6837-b814-a9305efc2e00,2,tag0
e99740ab-e11d-3557-cc4c-a05c787433bb,2,tag0
3b10615a-c753-374b-af80-fe5632c0ceee,1,tag0
195298090.4329661094908127000.1562659632754.277,1,tag0
521994dc-ac34-0f92-fbd5-8165f6fe0bb9,1,tag0
1b3d65b4-dcbc-505c-436a-c3d93adc6d1f,1,tag0
c191eb11-0370-a1a5-adcd-b389db583db3,1,tag0
195298090.649095651920700900.1562768084697.6257,5,tag0
a98a17bd-5658-b43d-e995-a95049fb73a3,1,tag0
0718feaa-1b37-2ce7-b531-65970929cd09,2,tag0
bb8eaaaf-c488-f74e-db2a-c31bfb3a529b,2,tag0
bdcc8e55-e454-78d4-17c3-e06327223798,7,tag0
7a3bcca9-4de5-f443-f437-f98b5f05fc91,3,tag0
f9a74cef-2f8a-42aa-ee7c-3f18d7148770,1,tag0
33675eba-668c-64f2-12a9-f725edd2a70d,1,tag0
04636e93-9f1c-a33d-9d91-6b4a8e613b33,1,tag0
0ff7cb12-9835-f9bd-9ecd-a9e74b865727,2,tag0
33e718c5-e3af-990e-7797-0cb226bad87a,1,tag0
7c118636-d2d2-954c-045f-c67ae1823c0f,9,tag0
c3a8a313-3fa2-99c5-ab44-19d1a3113cd6,1,tag0
f060ee94-137b-f238-5e0b-0cc51be24e2c,2,tag0
5cf1d241-c028-2d4c-10e1-efe1a898b28d,1,tag0
61a4ccb4-6804-92c5-d9a6-f4bc59000beb,2,tag0
d4926988-1714-1637-2bf4-ff56d277d300,1,tag0
42720a7b-dc1f-c764-c57d-d9e90dd5f42a,1,tag0
8109c51d-c7eb-6556-32b5-f99cd1a62b10,1,tag0
0a92b8ba-55fa-1371-e94d-1545af835f12,1,tag0
dd35ae1e-ee4e-9362-4c33-8845c179bb19,1,tag0
68c0a52a-95a1-ac04-0d04-8b2078464216,1,tag0
8438ee9c-0838-671a-36a8-4d7cbc32ef42,2,tag0
d0022b38-597e-9de6-cc48-5db3dfbbc4ff,1,tag0
195298090.1120281612356414300.1562569892954.7134,1,tag0
418e9a0b-f082-646f-7893-5248e0f3d97c,2,tag0
85d50700-5e5b-5a72-6094-0b4c654bf22f,1,tag0
44e656df-b040-3af8-488c-4e9dc94eea4c,1,tag0
f8227a0e-d42e-c247-ece3-a9eab2fba359,1,tag0
be02f59e-bffd-c907-f907-25492788f68e,1,tag0
11ce069a-6a08-2471-f796-a0758c0d06c6,1,tag0
243016580.2490384419037168000.1562810800471.5574,1,tag0
f5c02f70-3d0c-873b-b14e-e15470b6b86c,2,tag0
69b570c3-3fb2-fd3f-5689-90cdd1499973,2,tag0
0838cfd1-fe2b-dbc5-be39-6ce645c69af9,2,tag0
d8aef87f-8546-cb11-56e9-b0b78a52edca,1,tag0
3d9c1c55-3225-cb56-bf9b-0eea5a7d709e,2,tag0
8662fbd2-595f-1365-ed33-7302d56c5e33,1,tag0
195298090.1607159560070787600.1540341721896.4019,1,tag0
8ea3c2cf-f188-b1f0-da14-252c93f8661c,1,tag0
e6f8d861-246c-b9d5-54b4-63a19ea504bf,1,tag0
ab874ccc-d196-d6dd-2088-a40224d2e686,1,tag0
b06be748-a0f2-2a82-7689-0199110941e1,1,tag0
5304eaa6-e562-f710-4d9f-8cc184fb3a47,1,tag0
16f07613-b7bb-0f1c-d48c-c24cf0f6c763,1,tag0
99a277c5-18d7-4f32-4efd-ef12ea678822,2,tag0
bffe6582-6f5e-6ea2-1123-4987f84d26bd,1,tag0
c5f8a513-69a0-6e86-8233-03b497129ae9,1,tag0
243016580.3442649852904898600.1562719500811.917,2,tag0
195298090.2616798129124444000.1562557645293.2925,1,tag0
195298090.1660844802262367500.1562749820342.878,3,tag0
fe1d1d2a-8db7-9a06-a5a9-239479056f33,1,tag0
195298090.3251815743691323000.1562740060672.7493,3,tag0
95fef221-0d81-5823-5d73-8d609654c767,1,tag0
7bbc28d5-3155-e159-ace1-6f763dad408b,1,tag0
87ecdf41-3cd7-8e3b-760a-aa5ce14bc134,1,tag0
aa41066e-747b-b50e-273a-b2098fbd2177,1,tag0
a736371f-4964-7b31-724c-c24716e63b93,1,tag0
243016580.1153826906797871400.1562645646752.033,1,tag0
f421f672-82e7-b2e1-7cc9-351eab4f825f,1,tag0
195298090.1207199453895611600.1556347497090.5227,1,tag0
195298090.574306299803553540.1562771829457.8271,1,tag0
890597df-842a-cc9e-4359-ae6628738b84,5,tag0
e1112f48-cca5-cfaf-6df0-ba635a1d28fb,2,tag0
177dc2c6-a73a-b596-45b9-ea6bb6893c94,1,tag0
03cac859-362a-a63b-dcee-442a213c48fe,1,tag0
733ff8c9-de20-0eb2-8945-891d7fbe69dc,1,tag0
9f1370c1-e256-c491-83f1-ecf01b8828a7,4,tag0
bfed83cb-7e90-388d-77ef-ff202af7af30,1,tag0
f892d522-712d-2bd0-ed95-707c949a27c7,1,tag0
fab3b708-e1a4-a84a-dfcc-a9833d01552d,1,tag0
b1a4beff-0a9d-bf84-f8f1-4e0488d8b6c9,1,tag0
924f4638-80c4-4dad-1dc8-b333060dd31b,4,tag0
b86837bd-490c-a441-1863-0627ad344064,2,tag0
6e327258-8553-5f9d-3162-e523c4bb28f9,2,tag0
2114626f-d599-1fbb-3e39-b38e861e636a,1,tag0
226bbc12-7f88-3fca-ac74-07100f19f4f5,2,tag0
7e1c78f7-fa4d-9006-077b-0072545a6180,1,tag0
d3131da3-e548-ae86-ec75-3fd8edbd19b3,1,tag0
dae9d964-f2ba-2ad8-ded5-981c016f3699,1,tag0
21fcb95d-6e7e-2946-c375-6ac98e361653,1,tag0
bf6ef192-4a81-15f8-3af0-44fd2710d29a,1,tag0
bbd38ee4-20cd-48a5-77fe-da5fcb5bd1b7,1,tag0
58e53c28-c26b-b2ea-7501-caea275a1a1d,1,tag0
343f1103-ad3e-1ccc-ebfd-5410529f17ce,1,tag2
195298090.3625162896778046500.1554360607960.291,1,tag2
d2f754e1-95e3-4ea8-11e7-792de3aa6ab7,2,tag2
8ca1178d-7247-ffa5-241b-3a802cd9a07c,1,tag2
e3936656-60ce-4dd9-8587-8f0e1829de8d,1,tag2
a3640064-c75f-8274-1aae-7c82a71a124b,1,tag2
fffd1e58-7c51-b1e6-6b86-a3f1021fa4fb,1,tag2
66e24f5e-fc0d-8593-92f1-f6bcfdaf51c0,1,tag2
8438ee9c-0838-671a-36a8-4d7cbc32ef42,2,tag2
195298090.649095651920700900.1562768084697.6257,6,tag2
658f1277-2aa2-58e5-1b91-f9dfdbf4c34d,1,tag2
9d60fb48-e69a-741b-b339-511207cfe437,5,tag2
04636e93-9f1c-a33d-9d91-6b4a8e613b33,1,tag2
bbd38ee4-20cd-48a5-77fe-da5fcb5bd1b7,1,tag2
cf8b6a45-57e4-a343-3f1a-569db1471906,1,tag2
42720a7b-dc1f-c764-c57d-d9e90dd5f42a,1,tag2
6973ab4c-e328-9b33-3a1e-f3c148223487,1,tag2
4df0a6d5-4b6f-471b-e0a2-3e6c67d532b0,1,tag2
b5bcf584-a431-e32a-2fcf-19d294610351,1,tag2
2a03c405-b312-ede6-5fd0-a0d043ac6a8b,1,tag2
195298090.4061819761858906000.1562747109178.8262,2,tag2
3af0ece6-091b-ee63-526a-c4257ab1e5c6,1,tag2
1efa2872-b316-ba70-aaef-bc03cab90df6,2,tag2
1a179a05-8539-a2cc-65a0-ba18814a71a9,2,tag2
bf6ef192-4a81-15f8-3af0-44fd2710d29a,1,tag2
14c38f84-3662-3a21-6565-7f8db670150c,1,tag2
2b46288e-0550-bbff-0447-541d1b633dec,1,tag2
3075b8d9-f907-fc7a-d9b9-4a8fcaf7faa2,3,tag2
03e7bc94-1b3b-abd3-5c66-a3e2b72a26ed,1,tag2
0ef97609-12c8-c239-ea47-6ec9185f18c8,1,tag2
195298090.857681638349459000.1562146682212.5066,3,tag2
7bc4db30-d8a3-cdfc-364c-11f518081708,3,tag2
273d7dda-cb43-6d01-ab5f-f18f0b2b8cb3,1,tag2
2fa3b50e-66f8-d97d-07c0-080fa486c83c,3,tag2
18a3208f-f64c-1715-7db6-458db5c363f7,2,tag2
8109c51d-c7eb-6556-32b5-f99cd1a62b10,1,tag2
c1d886e2-165f-ac1a-58b6-17f18131933e,1,tag2
f409aba6-1f5e-de2d-3aee-e2cf79b3387d,1,tag2
66cf8b92-f391-4625-822e-c2b9aac66f33,2,tag2
015c26ca-4191-be05-1f7e-47de88689aec,2,tag2
195298090.1262676509197608200.1562738345671.425,6,tag2
ffa02aea-406f-5d2b-de94-f40db7f8da00,1,tag2
567c99e5-fdb7-e75a-7bb8-1d854e44f7fe,1,tag2
0e825901-550b-1264-ff14-1e3053cb6ed9,2,tag2
b2aa81e2-4a58-89a0-965c-8eb9d7092b03,1,tag2
c7ee05f6-a836-6501-bf41-bb55198d40fe,4,tag2
60589a31-202d-4122-fcae-b3d8e7170f40,1,tag2
68c0a52a-95a1-ac04-0d04-8b2078464216,1,tag2
58e53c28-c26b-b2ea-7501-caea275a1a1d,1,tag2
034eea89-d005-1dc6-fb62-cf7723c01e37,2,tag2
532eb6a5-758e-eed8-fc5e-11c2afd444e2,3,tag2
